"longitude","latitude","housingMedianAge","totalRooms","totalBedrooms","population","households","medianIncome","medianHouseValue"
-118.24,33.91,40,972,240,761,225,1.4688,88200
-117.61,34.04,8,4116,766,1785,745,3.1672,150200
-120.37,36.15,34,2084,339,868,347,4.381,86300
-117.75,33.54,21,8711,1544,3173,1396,5.0907,378200
-117.37,33.94,20,1682,296,706,291,4.0966,140100
-117.37,33.94,14,9286,1269,3565,1238,6.6635,219600
-117.93,33.64,31,1291,356,1252,373,2.7143,185400
-122.21,37.48,39,1535,340,1204,370,2.8482,247200
-122,37.99,28,4035,641,1881,659,5.4607,192300
-117.1,32.67,22,1690,541,1669,494,2.0213,110600
-118.59,34.14,19,1303,155,450,145,10.5511,483100
-119.69,36.79,15,2524,451,1207,424,2.7404,76300
-118.22,33.97,47,1058,295,1097,274,2.881,183300
-117.41,33.95,37,1586,283,675,305,2.9583,132100
-121.55,40.48,14,2413,524,805,329,2.7857,77400
-121.77,38.76,32,1950,385,1145,363,2.8365,87900
-116.31,33.66,7,4497,831,2248,713,3.6354,98000
-117.69,33.6,12,3258,421,1464,435,6.5413,332000
-121,37.65,52,3887,803,1768,779,2.5089,119000
-120.84,35.31,23,3100,603,1515,609,2.8493,196100
-118.99,36.07,21,983,165,672,169,2.975,63900
-117.65,34.02,9,2107,411,1138,389,4.4042,159100
-118.32,34.01,44,4032,913,1622,848,2.4934,165800
-122.04,37.95,29,866,138,341,133,4.7188,197100
-121.21,37.8,33,1862,429,971,389,2.6053,99200
-117.9,33.68,25,7060,1159,3903,1139,4.8359,249200
-121.35,38.28,17,2756,557,1986,530,3.2234,82000
-118.4,33.96,44,1138,228,497,228,4.1852,303300
-118.21,33.96,39,2050,529,1959,485,2.1389,168900
-118.91,34.4,30,2861,613,2065,586,3.2024,176100
-118.33,34.16,37,2381,575,1235,499,3.7941,247800
-121.85,37.33,16,2987,874,4241,841,2.8024,127900
-117.66,34.15,25,3430,485,1284,438,8.5282,360100
-118.46,34,52,888,206,376,194,3.875,372000
-120.19,36.6,25,875,214,931,214,1.5536,58300
-118.53,34.45,10,5509,969,3002,959,5.5981,220100
-119.64,36.36,13,2360,340,1055,312,5.2134,97400
-119.26,34.46,30,3826,691,1656,657,4.0074,434700
-122.31,40.49,18,4026,718,1731,705,3.35,118400
-115.41,32.99,29,1141,220,684,194,3.4038,107800
-121.2,38.66,17,1605,217,732,241,5.47,204800
-124.14,40.59,22,1665,405,826,382,1.5625,66800
-121.33,38.02,31,1466,264,608,254,3.1827,162100
-117.61,33.43,33,1150,383,604,317,2.3545,187500
-121.35,38.02,16,1665,311,1301,259,2.8403,132300
-121.52,37.75,18,1544,272,825,286,4.3229,327300
-118.37,33.88,26,2620,530,1282,525,4.4828,340700
-117.08,32.65,28,2296,603,1277,550,2.3562,123800
-118.16,33.97,39,1444,447,1890,416,2.1181,176600
-118.35,34.1,18,7432,2793,3596,2270,2.8036,225000
-122,37.36,19,2237,433,1158,426,6.7718,368300
-118.13,34.69,32,3670,765,1986,673,3.682,108800
-117.81,33.77,31,4624,624,1852,635,7.2392,334600
-118.55,34.2,21,2549,651,1624,628,3.6905,179800
-117.23,34.15,17,5036,817,2084,833,4.6445,137200
-121.26,37.98,32,3274,820,2050,738,2.1265,55700
-120.65,35.27,15,2365,538,1446,490,2.5129,225900
-118.37,33.84,35,1792,322,978,326,4.9583,342800
-118.5,34.45,25,1290,190,689,216,6.0097,220200
-117.09,32.98,23,1125,273,687,308,2.3182,268800
-116.91,32.82,14,1978,424,1085,387,3.8073,170100
-121.14,39.86,16,2534,557,638,244,2.2101,88800
-117.34,34.39,8,3579,672,2216,630,3.4038,100500
-118.02,33.72,22,8844,1706,4404,1594,4.4453,267800
-118.19,33.95,42,1651,463,1559,436,2.3882,148100
-117.24,33.85,8,1031,201,606,179,2.8194,136300
-117.69,35.63,5,3151,482,1335,428,5.5773,109000
-117.89,33.72,25,4343,847,3872,850,4.65,197800
-118.29,34.03,42,1680,557,2099,526,1.9167,136400
-117.93,33.83,30,1561,381,1104,391,3.375,201900
-118.41,34.06,43,2665,556,1015,506,4.1411,500001
-121.77,38.68,43,2559,598,1820,591,2.1927,107900
-122.87,39.13,15,1927,427,810,321,1.6369,86500
-117.49,33.94,28,2787,490,1684,467,4.0256,127100
-124.3,41.8,19,2672,552,1298,478,1.9797,85800
-122.51,37.91,2,647,136,203,118,6.641,310000
-122.27,37.73,31,5785,1379,2973,1312,3.2689,231000
-117.86,34.13,40,1304,280,607,256,2.588,209500
-117.82,33.77,27,2578,314,976,340,7.1882,359200
-122.39,40.58,44,1625,392,944,347,1.5972,68900
-118.2,34.12,52,1580,426,1462,406,3.3326,167600
-120.69,35.65,14,3487,889,2352,796,1.6303,144900
-118.16,34.11,48,1091,236,632,234,3.7235,263600
-118.19,33.87,42,1213,269,628,229,3.6987,152100
-120.99,39.2,15,2993,562,1296,518,3.3009,156800
-122.02,37.58,15,3052,760,2097,728,3.3617,178100
-122.32,37.56,49,2016,299,691,288,5.549,500001
-121.15,40.25,14,5156,880,616,281,3.3462,145200
-118.27,34.06,17,2124,1168,3915,1137,1.1346,137500
-118.21,33.79,33,32,18,96,36,4.5938,112500
-115.84,33.49,20,1660,379,637,250,2.0347,68900
-117.86,33.77,39,4159,655,1669,651,4.6111,240300
-118.08,33.89,37,1152,259,981,225,3.2857,153600
-117.87,33.7,21,3648,654,2266,628,5.0956,246000
-117.35,34.09,14,5983,1224,3255,1150,2.5902,111500
-120.79,37.08,9,97,20,91,22,2.9063,55000
-118.3,33.82,25,2659,765,2629,726,2.6368,175900
-120.97,37.67,31,1648,293,792,294,2.4,121500
-117.27,32.84,34,1655,450,870,411,3.2109,376000
-117.9,34.09,39,1726,333,892,335,4.3409,191800
-118.37,34.04,43,1465,278,727,290,4.0781,289400
-117.54,34.55,5,2949,671,1620,530,2.9479,83300
-118.4,34.22,36,2557,540,1556,491,3.6591,183800
-121.94,37.32,46,2451,472,1163,448,4.8519,225800
-120.47,34.64,16,1912,406,1009,417,3.4063,138000
-120.47,37.29,16,749,222,1277,224,1.2054,60900
-121.2,37.83,18,3415,580,1912,562,4.4423,161400
-118.23,33.91,34,789,200,1041,191,3.119,90300
-117.33,34.13,30,2335,363,1214,311,2.2449,93200
-121.78,37.31,7,1973,328,1047,303,6.234,292200
-117.89,33.8,38,51,12,41,10,6.0224,187500
-117.1,32.75,17,871,379,955,351,1.4375,96400
-120.04,36.97,20,2129,526,1845,522,1.8973,51600
-119.72,36.34,33,1287,214,580,210,3.2019,112500
-117.79,33.71,16,3114,463,1641,469,6.2162,283200
-123.22,39.15,45,1348,265,639,270,3.3667,115200
-122.46,37.59,21,12902,2118,6160,2082,5.7653,325800
-118.03,33.91,35,2323,406,1741,398,4.2437,164100
-121.63,36.68,24,2591,739,3243,702,2.1766,108500
-117.97,33.96,30,4873,667,1995,638,7.2472,441900
-119.78,36.78,31,2164,456,959,463,2.3293,73400
-118.44,34.22,41,1582,399,1159,378,2.825,168600
-117.57,34.13,5,6135,879,2795,781,5.9369,225200
-122.11,37.67,32,3028,811,2037,703,3.0645,165400
-117.43,34.1,34,1345,265,834,290,3.7011,99500
-117.9,33.72,33,2613,562,3150,543,4.3899,180700
-118.38,33.82,34,1822,364,750,366,5.9907,500001
-117.53,33.83,7,2191,324,1156,310,5.5362,195600
-122.18,37.71,45,726,147,519,135,3.375,157500
-118.42,33.92,25,3521,852,1524,764,3.8086,361300
-121.9,38.02,12,1497,360,943,341,2.1417,122200
-121.53,39.08,15,1810,441,1157,375,2.0469,55100
-117.88,33.7,24,534,88,249,74,5.3254,240500
-116.98,32.88,12,7320,1279,4048,1249,4.3952,151700
-117.03,32.77,34,1796,428,918,424,2.875,161200
-122.25,37.39,33,370,42,153,53,10.6514,500001
-118.33,34.05,44,1574,390,1323,404,2.5284,226300
-121.8,36.72,14,2493,407,1296,418,5.4508,190000
-121.74,39.59,24,1535,279,726,272,2.3833,95100
-122.38,40.69,21,1774,370,875,354,1.7422,61500
-118.3,34.1,35,7517,2961,5899,2769,1.9354,340000
-116.37,33.19,12,4890,1152,1289,570,2.5795,98700
-120.94,37.61,13,3309,603,1796,555,3.8372,129300
-122.2,37.78,52,2300,443,1225,423,3.5398,158400
-116.84,32.86,16,2502,532,1211,494,3.2516,202100
-122.06,37.64,33,1160,252,729,220,3.8259,146100
-119.17,34.15,18,2509,688,3129,677,2.6098,146100
-117.49,34.04,4,6034,1170,3527,1098,4.1775,143700
-122.13,37.42,36,3982,1045,2251,995,3.5364,314100
-122.86,38.44,31,1534,292,716,288,3.4471,209500
-118.35,34.16,42,2267,478,1083,458,3.2015,250000
-117.95,33.71,16,6058,1715,3285,1495,3.4133,290900
-122.09,37.67,39,2069,500,1408,478,3.1115,153500
-121.99,38.34,16,1470,261,748,256,4.0433,132200
-117.64,33.99,29,1005,152,513,149,2.4375,181300
-122.22,37.79,52,3424,690,2273,685,3.9048,164700
-118.26,34.05,52,58,52,41,27,4.0972,500001
-117.89,33.91,33,1264,224,527,227,3.7321,216500
-121.54,38.5,15,6093,1051,2415,997,4.2075,183600
-117.01,32.79,33,4015,663,1864,664,4.3152,159300
-122.48,37.64,7,120,21,50,27,12.5,281000
-117.9,33.93,12,4325,1191,1897,1080,3.3173,247400
-118.32,34.05,42,3292,713,2224,674,3.5517,291500
-122.18,37.74,35,504,126,323,109,1.8438,90500
-122.18,37.78,50,1642,322,713,284,3.2984,160700
-118.7,35.82,20,4642,1300,658,247,2.3937,82100
-122.09,37.91,18,9576,1455,3486,1380,7.0895,306900
-118.49,34.03,30,4061,927,1487,865,4.1827,435100
-122.25,37.8,42,4120,1065,1715,1015,2.9345,225000
-117.24,34.11,23,1920,454,1161,358,2.2109,73200
-116.91,34.24,23,6379,1636,1350,568,1.6336,124500
-118.26,33.97,47,1504,374,1168,358,1.4625,94200
-121.39,38.57,33,2648,357,863,359,8.4016,338700
-121.91,37.3,43,828,151,446,145,4.4375,327600
-118.43,34.06,38,2982,664,1122,572,4.1908,500001
-117.15,32.72,51,1321,550,781,499,1.3071,250000
-117.89,34.11,36,806,147,446,153,4.5221,151300
-122.26,38.03,41,1631,282,752,288,3.9345,150200
-122.16,37.68,16,1687,348,568,352,2.3869,83300
-116.96,33.74,19,3649,755,1717,696,2.2115,87600
-122.38,37.73,38,1388,276,871,265,2.1667,193800
-118.3,34.18,5,5492,1549,2997,1405,3.3205,172100
-119.59,36.64,27,823,171,798,200,3.0521,113800
-117.79,34.11,18,3814,721,1881,692,4.4722,215600
-124.08,40.94,18,1550,345,941,335,2.3147,70100
-122.63,38.22,34,878,160,372,167,4.0417,232100
-118.18,34.05,41,389,102,455,107,2.7031,109200
-121.23,38.79,45,907,176,463,190,2.2292,92000
-122.38,37.71,47,1088,190,558,166,4.2708,207100
-119.8,36.74,25,1717,542,1343,471,0.799,51800
-118.45,34.14,33,1741,274,588,267,7.9625,490800
-122.63,38.5,19,2107,332,874,341,5.7819,265600
-122.13,38.01,48,2123,494,859,474,1.8523,144800
-122.03,37.59,16,4371,889,2530,817,4.6786,256000
-121.41,38.64,38,1384,287,682,280,1.9167,64400
-119.8,37.5,15,989,184,406,151,3.1771,121900
-119.3,34.39,35,3079,579,1807,589,4.69,199300
-117.69,33.52,4,2142,625,1176,483,3.4455,325000
-118.3,34.26,43,1510,310,809,277,3.599,176500
-115.56,32.78,29,1568,283,848,245,3.1597,76200
-117.89,33.74,33,619,139,1217,146,4.6875,154400
-118.36,34.18,31,1109,354,1119,334,2.3056,2e+05
-121.32,38.61,22,3902,845,1870,763,2.774,190200
-121.34,38.64,12,2772,578,1335,565,3.8068,161000
-118.24,34.06,33,390,199,435,193,1.1979,350000
-118.47,34.01,27,1782,471,837,422,3.7727,413000
-117.15,34.05,9,1442,219,633,230,5.0227,162300
-117.8,34.03,25,4240,643,1885,637,6.2384,247600
-118.55,34.19,18,5862,1322,3161,1280,3.1106,170600
-122.5,37.51,11,749,137,355,124,8.2364,371800
-117.95,33.63,27,891,183,513,171,6,381500
-122.02,37.36,21,2471,677,1486,689,3.9038,243800
-117.89,34.09,35,1205,330,583,319,2.3971,188900
-123.83,41.88,18,1504,357,660,258,3.13,116700
-121.93,37.29,36,2241,437,989,442,3.9625,288200
-121.46,38.55,40,2077,435,1454,385,2.0074,57000
-117.88,33.55,27,2278,316,772,304,10.1275,500001
-117.28,34.17,26,3728,888,1765,727,1.7456,86800
-120.42,34.96,20,1678,307,840,316,4.4342,160700
-121.55,39.5,26,3215,827,2041,737,1.0585,45100
-116.61,33.93,35,321,71,157,61,2.8056,68100
-117.76,34.11,22,4935,954,2874,938,3.9825,180500
-122.07,37.36,28,4612,608,1686,567,10.0346,500001
-117.13,33.14,12,2258,456,1147,433,4.0495,153900
-122.03,36.96,28,1607,421,926,385,2.425,216100
-122.44,37.8,52,1724,412,540,319,4.2857,500001
-121.97,37.01,21,2073,357,1044,351,4.5682,371600
-117.81,33.82,22,2898,335,1057,324,10.8111,500001
-122.19,37.76,52,2024,391,1030,350,2.4659,94700
-116.47,33.94,18,2233,471,919,388,3.2578,85200
-118.3,33.84,37,1241,226,621,255,4.9196,232400
-118.12,34.13,52,2935,341,975,327,11.706,500001
-118.37,33.82,32,2815,607,1338,609,4.5687,381200
-117.87,34.06,25,3652,470,1525,484,10.1248,428500
-121.09,38.19,23,762,140,358,141,2.4545,105000
-117.68,34.15,4,4082,578,1996,580,6.7813,286300
-119.17,34.31,21,259,38,142,45,5.2681,500001
-117.6,34.11,18,6025,1062,3360,1028,4.8889,155700
-118.27,33.97,45,1546,371,1186,366,1.64,96800
-117.97,33.65,26,2379,336,988,346,5.3674,339300
-119.8,36.86,7,6434,1201,2733,1045,3.7656,145000
-118.49,34.16,37,3333,488,1171,485,6.4958,500001
-121.39,38.58,36,2019,369,878,356,2.8462,93400
-117.99,33.86,36,1138,228,725,219,3.4167,187200
-121.36,38.55,33,1191,198,554,191,2.8021,118800
-117.89,34.1,34,2048,411,1456,416,3.125,168600
-122.03,37.99,35,3103,537,1614,566,4.9022,169300
-121.25,38.68,13,503,70,267,77,6.1943,276100
-117.11,32.91,15,1840,235,855,241,7.5992,310600
-121.16,38.16,31,1953,366,999,316,2.4906,122500
-118.36,33.81,25,9042,2022,4458,1944,4.5592,378800
-118.75,34.28,27,1452,251,928,259,4.6908,186600
-121.79,37.23,16,2240,300,1221,305,6.0198,289600
-120.15,37.69,13,866,252,369,165,2.875,70200
-122.49,41.43,19,3689,644,1544,566,3.125,76100
-119.76,34.44,28,1985,582,1092,548,2.4701,290900
-115.52,32.77,18,1715,337,1166,333,2.2417,79200
-121.76,37.68,52,2157,418,929,419,3.7301,204400
-117.7,34.06,7,732,145,431,132,2.9107,95300
-122.29,37.81,20,835,161,290,133,2.483,137500
-118.33,33.86,36,854,160,473,150,6.3992,259600
-118.14,33.88,41,1531,343,1119,341,4.3646,161400
-119.81,36.51,31,1241,254,767,226,2.7321,83600
-117.95,33.85,13,6963,1426,3892,1375,4.1325,203500
-119.74,36.79,28,2857,619,1614,592,2.1573,71400
-117,32.72,10,3817,943,2352,875,2.1362,143200
-120.38,37.99,36,2864,603,1155,565,2.3571,113400
-122.19,37.75,36,1126,263,482,150,1.9167,82800
-118.86,34.19,27,1931,261,736,244,6.7805,392900
-118.24,34.24,31,3019,469,1349,462,7.1463,394100
-118.16,34.16,52,1576,239,696,249,6.07,261800
-118.1,33.96,40,1743,328,981,291,3.6667,173100
-118.33,34.05,48,2405,527,1868,502,3.375,257800
-118.46,34.18,35,1819,465,1336,419,3.4583,253200
-117.1,32.75,11,1976,548,1528,512,1.4886,89800
-118.2,34.05,40,1146,323,1354,321,1.9205,121900
-122.69,38.46,32,2970,504,1117,512,5,275900
-118.32,33.91,34,1068,198,757,231,5.7528,180500
-117.95,33.74,16,2768,600,1182,563,3.7162,201200
-121.48,38.51,24,979,201,723,205,2.5926,72300
-117.93,34.12,36,294,67,266,80,3.5385,134400
-117.7,35.64,8,2683,416,1154,399,5.8625,109400
-120.65,35.27,52,2254,642,1237,590,2.6208,227100
-118.21,33.92,36,602,150,645,145,3.1964,115400
-121.27,38.13,39,2614,634,1862,654,1.9238,70700
-119.75,34.4,31,1997,299,826,301,6.8927,500001
-121.76,36.91,23,1276,437,1359,376,1.9609,155000
-118.18,34.02,37,2631,734,3228,701,2.15,132200
-117.09,32.57,17,444,83,357,87,5.1478,138900
-117.58,33.88,16,1739,478,1235,420,2.2969,116100
-122.41,37.8,52,3260,1535,3260,1457,0.9,500001
-118.13,34.15,24,1125,341,579,321,2.8125,141700
-118.42,33.75,22,17591,2604,6897,2492,8.2831,500001
-118.41,34.28,32,2574,531,2609,472,3.7566,146700
-116.88,33.05,11,7217,1583,4197,1502,2.8827,166700
-122.45,37.71,46,2559,506,1562,498,4.3846,270600
-117.25,32.83,17,2075,262,704,241,10.9529,500001
-122.43,37.75,40,4850,977,1824,952,5.0519,356100
-121.58,39.76,19,2487,485,1110,453,3.1061,110200
-118.48,34.03,39,1530,401,1074,375,3.5076,381800
-117.94,33.85,26,1888,429,1550,458,3.3393,168600
-117.97,33.94,35,1928,360,1056,366,4.0893,215700
-117.19,32.77,14,3575,992,1645,839,2.4397,140600
-119.76,36.76,23,3800,1003,3786,917,1.4766,50600
-118.47,34,28,1259,302,668,280,4.2813,384400
-122.58,38.43,10,3597,661,1132,639,3.9375,269200
-121.32,37.95,40,964,230,742,209,1.2625,43000
-121.79,37.33,18,3611,614,2381,642,5.6345,231000
-118.36,34.19,46,1676,322,846,295,5.1814,209500
-122.78,38.52,23,2511,549,1052,527,2.4922,192000
-117.9,33.61,44,1469,312,507,266,3.4937,500001
-121.82,37.31,22,2044,402,1925,429,3.7102,177500
-118.03,34.01,10,6531,1036,2975,1018,6.2319,403700
-122.72,38.44,52,188,62,301,72,0.9437,129200
-117.25,34.15,30,1770,380,990,348,3.3,97600
-122.55,38.02,27,4985,711,1928,742,6.4978,361500
-117.78,33.9,14,6239,901,2923,904,6.5437,268200
-122.04,37.95,33,1653,334,814,328,3.1406,163100
-119.74,36.8,18,10862,2401,5466,2209,2.4678,74300
-122.06,37.94,19,4005,972,1896,893,2.5268,235700
-118.18,34.05,52,1070,231,925,220,1.825,133000
-122.15,37.68,35,2632,447,1349,486,4.3864,205200
-122.56,37.9,48,1550,253,641,276,8.634,463500
-122.29,37.94,20,7578,1426,3637,1362,4.4387,190000
-115.8,33.26,2,96,18,30,16,5.3374,47500
-117.43,33.55,8,446,62,188,68,9.4356,465600
-121.9,37.33,11,1283,390,718,345,4.226,166700
-117.81,33.73,17,1063,189,363,183,2.1719,261300
-122.22,37.81,52,2944,536,1034,521,5.3509,302100
-120.41,34.96,16,2299,403,1245,395,4.2125,148300
-121.22,38.43,20,2054,339,934,336,4.5368,219300
-116.89,33.86,2,6900,1238,1950,980,3.0417,146300
-117.27,34.17,16,30,3,49,8,4.625,250000
-117.11,32.75,46,695,182,601,195,2.4219,90600
-117.32,33.25,7,8206,1523,4399,1423,3.6301,170900
-118.52,34.2,37,1795,346,1082,354,4.9102,207200
-121.77,39.66,20,3759,609,1705,600,4.712,158600
-117.1,34.03,24,4144,826,2127,772,2.5172,96000
-121.61,39.13,21,1432,328,933,336,1.6823,83800
-118.36,33.86,37,1768,314,802,290,5.0784,295900
-117.54,34.47,4,6712,1200,3126,1026,3.2277,126500
-117.05,32.75,36,2024,408,1030,390,3.8233,139800
-118.08,33.98,39,1042,221,863,228,3.6033,157800
-118.1,33.99,31,965,217,599,206,2.7202,190300
-114.49,33.97,17,2809,635,83,45,1.6154,87500
-121.92,38.02,8,2750,479,1526,484,5.102,156500
-121.42,38.48,13,7880,1992,4749,1882,1.9657,116000
-122.05,37.37,27,2687,768,1362,725,3.4028,324200
-118.05,34.1,42,2065,404,1313,402,4.0179,274300
-122.25,40.17,47,1554,308,846,301,1.8077,54100
-121.27,37.98,43,2608,516,1322,528,2.5714,70000
-117.4,34,24,2316,599,1829,532,1.6955,86800
-118.14,34.08,30,1433,397,1110,346,2.3464,191700
-117.76,34.06,33,1831,486,1625,472,1.9937,103600
-121.91,36.62,30,724,167,325,155,3.3333,247900
-117.62,34.11,31,2561,414,1204,435,4.4637,192800
-117.93,34.08,35,689,128,379,128,3.9583,206000
-118.14,33.87,21,6618,1773,4396,1649,3.0989,171400
-118.14,34.7,12,1984,614,1071,574,1.2532,102100
-118.55,34.41,8,21086,3945,9936,3790,5.8602,265100
-117.97,33.88,9,1344,279,530,265,5.0731,185100
-122.03,37.39,22,3280,933,1842,795,4.4107,232700
-117.96,33.65,23,5379,684,1826,555,7.0151,350600
-121.36,37.96,32,614,95,227,107,3.9922,247400
-121.46,38.55,52,2094,463,1364,407,1.2235,68500
-121.44,38.52,38,2080,388,995,380,2.7697,76600
-117.09,32.91,9,2012,316,802,289,6.5706,255700
-118.36,33.88,26,1375,286,829,278,3.9844,230700
-118.43,34.05,24,3832,949,1613,893,3.9673,477300
-120.02,39.24,22,2309,571,919,342,3.0057,93600
-117.28,33.1,13,2644,422,1197,399,6.5338,267900
-118.32,33.81,28,2142,445,1140,422,4.8438,346200
-117.34,33.19,23,3546,553,1533,518,5.276,224500
-124.19,40.73,21,5694,1056,2907,972,3.5363,90100
-121.8,37.34,20,2686,414,1507,405,5.8068,263900
-121.45,38.56,51,1250,235,452,232,2.625,121200
-117.95,33.74,21,3576,554,1846,538,5.9838,271900
-122.14,37.68,31,3184,716,1561,628,2.7955,183100
-121.02,37.62,14,5737,1286,4722,1210,1.6731,95800
-117.19,33.9,3,21060,3366,9623,2812,4.189,143000
-122.24,37.81,52,2513,502,1048,518,3.675,269900
-118.34,33.93,35,1213,284,742,253,4.0625,159900
-118.26,34.16,17,2943,769,1312,656,3.1484,187500
-122.45,37.62,26,3507,512,1712,509,6.7206,344600
-123.79,39.44,49,2290,482,1201,479,3.5,113300
-117.07,32.67,35,3200,725,1723,610,1.8977,95600
-115.54,32.97,41,2429,454,1188,430,3.0091,70800
-122.33,37.94,47,1882,361,797,342,3.5848,140800
-118.96,37.64,11,3934,697,901,345,4.2381,242700
-117.64,33.45,27,334,56,130,46,4.875,284100
-117.48,34.08,28,1922,382,1565,340,3.915,117400
-119.26,36.5,35,1689,371,1475,329,2.5719,74300
-121.35,38.04,5,4303,613,2206,621,5.5842,159100
-121.77,37.24,12,10236,1878,5674,1816,4.747,261100
-122.46,37.71,44,364,102,339,98,2.483,214300
-122.07,37.37,22,3770,727,1657,762,4.8021,457500
-119.98,38.93,25,1262,293,534,226,2.6607,90400
-117.94,33.62,28,1765,390,832,349,6.5928,439100
-119.57,36.7,34,1759,354,899,337,2.6823,72900
-117.05,32.8,16,1561,378,574,350,3.0035,94600
-122.17,37.78,42,1524,260,651,267,3.6875,157300
-117.59,33.65,4,1793,390,897,386,4.2463,182800
-118.18,34.05,41,762,147,817,176,3.75,123100
-121.28,37.97,47,2348,507,1455,479,1.65,66000
-121.81,39.7,21,5051,1054,2948,980,1.5863,81300
-124.19,41.78,15,3140,714,1645,640,1.6654,74600
-119.73,36.73,9,1621,428,678,394,2.2437,54200
-117.1,32.76,30,1835,474,934,415,2.875,139600
-117.28,33.94,10,972,212,773,219,1.3125,135700
-121.87,37.39,9,2522,547,1591,481,4.9091,259700
-122.17,37.45,33,1828,396,766,378,4.4531,500001
-118.31,34.1,36,2288,1033,3030,890,1.5328,250000
-121.53,39.19,27,2080,412,1082,382,2.5495,98300
-118.09,33.9,37,1147,258,742,242,4.0461,153500
-121.23,37.8,11,2451,665,1155,533,2.2254,130800
-118.3,33.86,35,1511,274,853,308,4.9792,251300
-117.99,33.93,33,2299,431,1049,447,3.6458,208100
-118.41,33.97,44,2789,503,3732,474,4.6176,352300
-122.13,37.87,18,1820,220,728,229,10.3713,426100
-119.35,36.32,10,3817,719,1686,714,3.8235,94600
-121.96,37.96,28,1838,273,899,270,5.2145,229200
-121.02,37.65,20,2973,620,1996,570,3.0645,106000
-118.41,34.21,35,2830,518,1577,524,5.35,210500
-121.27,38.67,16,3185,886,1550,802,2.5199,149000
-121.45,38.54,47,1159,250,810,244,2.7787,56000
-117.2,34.52,12,4476,761,2255,735,3.925,118500
-122.42,37.77,52,2185,656,1266,626,2.7794,350000
-121.96,37.33,26,3269,788,1427,696,4.2136,288300
-121.46,38.49,15,10211,1995,5656,1752,2.575,107900
-118.24,34.16,52,850,162,493,160,6.9408,298800
-118.61,34.31,4,1949,458,868,398,5.0151,285200
-122.41,37.94,52,154,33,89,38,3.2875,275000
-118.33,34.04,31,1090,251,955,239,2.913,192500
-118.48,34.02,30,2027,609,1425,562,2.2917,330800
-118.25,34.07,43,764,322,1275,306,2,175000
-118.49,34.07,36,2929,366,1054,352,13.5728,500001
-118.04,33.86,21,2870,437,1671,470,7.2628,322700
-122.26,38.57,22,509,103,139,73,2.1979,152800
-121.35,38,22,3564,730,1539,699,3.675,152400
-117.63,33.45,5,3549,604,1571,534,5.3705,363500
-118.07,34.07,31,1370,284,1062,277,3.5156,199300
-121.94,37.71,15,6473,1027,2484,970,5.0143,271100
-117.1,32.64,29,1578,460,1236,461,2.5658,134700
-121.95,36.59,22,3553,530,1108,441,5.8505,417100
-118.14,33.9,39,1379,282,883,291,3.3375,180100
-121.27,38.69,16,3389,597,1674,568,4.4489,145600
-121.5,38.54,52,1145,133,334,138,8.338,405800
-118.27,33.8,28,4698,902,3287,881,4.8508,215900
-122.22,38.08,37,4590,857,2920,832,3.436,94800
-121.31,38,19,908,158,306,154,3.9792,131900
-122.33,38.39,36,831,122,272,109,6.3427,304800
-122.11,37.67,36,2110,389,952,370,3.8,187500
