rating,name,postal_code,city,state,latitude,longitude,review_count,cuisine,WheelchairAccessible,WiFi,BusinessAcceptsCreditCards,Alcohol,NoiseLevel,RestaurantsPriceRange2,RestaurantsAttire,Smoking,RestaurantsReservations,OutdoorSeating,GoodForKids,avg_word_count,wine,chocolate,sum,dim,perfect,sweet,chinese,bread,breakfast,happy,loved,selection,manager,spot,corn,dessert,fantastic,sushi,super,bbq,pastries,crust,brunch,taco,perfectly,dish,asked,wonderful,phoenix,rice,waitress,flavors,mesa,bobby,highly,enjoyed,pho,local,flay,worst,fried,chef,croissant,cool,bakery,horrible,bianco,shop,bacon,cream,absolutely,salsa,spicy,hour,yelp,pittsburgh,enjoy,macarons,prices,italian,feel,friends,list,primanti,ingredients,tea,roasted,light,rude,pork,wings,lobster,ribs,places,chips,roll,terrible,pasta,mexican,cake,yummy,appetizer,ambiance,brisket,friend,cooked,seating,cute,outside,different,flavorful,free,unique,told,salmon,options,lux,town,delivery,huge
1,Marino's Bar & Grill,44092,WICKLIFFE,OH,41.6101874,-81.4694973,10,Breakfast & Brunch,yes,free,yes,full_bar,quiet,1,casual,outdoor,no,no,yes,77.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,Safeway,85268,Fountain Hills,AZ,33.6098913,-111.7280583,19,Sandwiches,yes,free,yes,none,average,2,casual,outdoor,no,no,yes,70.21052632,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,2,0,0,0,1,0,1,0,2
1,Nana's Mexican Cafe,85225,Chandler,AZ,33.31647981,-111.8410433,5,Breakfast & Brunch,yes,free,no,none,quiet,1,casual,outdoor,no,no,yes,104.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,Pierogi Cafe,89102,Las Vegas,NV,36.15128179,-115.2083736,47,Chinese,yes,free,yes,none,quiet,2,casual,no,yes,no,yes,88.25531915,0,0,0,0,3,1,0,3,1,6,4,0,0,1,0,2,5,0,3,0,1,0,0,0,1,0,0,1,0,2,0,6,0,0,4,3,0,0,0,0,6,1,0,0,0,0,0,0,3,3,2,0,0,0,3,0,3,0,3,0,4,1,0,0,1,1,0,1,0,7,0,0,0,0,0,2,0,0,0,1,2,0,1,0,4,3,0,5,4,5,4,1,2,3,0,3,0,1,0,0
1,Village Pub & Poker,89148,Las Vegas,NV,36.09202809,-115.2982165,10,Mexican,yes,free,yes,full_bar,average,2,casual,no,no,yes,yes,75.7,0,0,0,0,1,3,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,Fausto's Mexican Grill,89052,Henderson,NV,36.0015214,-115.1041828,112,Chinese,yes,no,yes,none,quiet,1,casual,no,no,no,yes,92.30357143,0,0,0,0,7,0,0,0,26,6,1,0,0,6,3,0,1,1,17,0,0,0,0,27,1,4,8,3,0,20,0,0,0,0,3,2,0,1,0,4,6,0,0,1,0,0,0,7,11,13,2,29,5,0,6,0,4,0,14,0,4,2,2,0,3,0,0,1,6,5,0,0,0,15,6,2,3,0,79,0,5,0,2,0,4,8,0,0,1,2,4,5,0,3,0,1,0,7,0,19
0,Port of Subs,85284,Tempe,AZ,33.3350123,-111.9619516,29,Coffee & Tea,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,99.5862069,0,0,0,0,1,0,0,19,0,0,2,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,1,0,0,1,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,0,3,0,0,1,0
1,West Side Market Cafe,44113,Cleveland,OH,41.4846863,-81.7030619,16,Coffee & Tea,yes,free,yes,full_bar,average,1,casual,outdoor,no,no,yes,86.875,0,0,0,0,1,0,0,1,11,0,1,1,0,2,1,0,2,0,2,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,1,2,0,1,0,2,0,0,0,1,0,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1
1,Little Italy Pizza,89103,Las Vegas,NV,36.1223454,-115.1905952,97,Chinese,yes,no,yes,none,average,1,casual,no,no,no,yes,74.75257732,0,0,1,0,1,1,0,1,0,1,3,0,6,2,0,0,2,0,5,2,0,3,0,0,0,0,10,6,0,0,0,0,0,0,7,2,1,2,0,7,0,2,0,2,0,7,0,1,3,1,5,0,0,8,2,0,0,0,4,1,4,1,0,0,3,2,0,1,13,2,14,0,0,3,0,0,5,3,0,0,6,0,0,0,3,3,0,0,1,2,0,2,0,22,0,3,0,5,20,2
1,Javelina Wine Tours,85014,Phoenix,AZ,33.506057,-112.0477991,4,Fast Food,yes,free,yes,none,average,1,casual,no,no,no,yes,64.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Cafe Rio,89139,Las Vegas,NV,36.03343924,-115.2072241,297,Fast Food,yes,no,yes,none,average,1,casual,no,no,yes,yes,114.8215488,0,0,0,1,2,22,0,0,2,10,7,3,45,7,8,4,5,1,12,1,0,0,0,42,1,2,55,5,0,50,0,4,0,0,5,8,0,1,0,19,1,0,0,1,0,27,0,0,0,15,12,36,5,10,4,0,16,0,12,0,17,10,4,0,15,1,0,0,44,58,0,0,0,15,27,7,19,0,41,6,9,0,0,0,9,9,2,3,6,16,4,22,2,42,12,11,0,9,0,18
0,Starbucks,89147,Las Vegas,NV,36.11463712,-115.3045221,62,Sandwiches,yes,free,yes,none,average,1,casual,outdoor,no,yes,yes,66.61290323,0,0,0,0,2,1,0,0,1,3,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6,0,0,0,2,1,0,0,2,0,0,3,0,0,0,2,1,1,0,0,3,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,3,0,2,0,2,0,0,0,0,0,0
0,Taco Bell,85053,Phoenix,AZ,33.63902651,-112.149847,14,Bars,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,100.4285714,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
1,Baldwin Street Grille,53703,Madison,WI,43.0876189,-89.366341,50,Pizza,no,free,yes,full_bar,very_loud,1,casual,outdoor,no,no,no,135.96,5,0,0,0,6,15,1,5,2,2,1,9,0,5,0,0,4,0,7,0,0,2,9,0,3,0,6,2,0,0,2,0,0,0,1,3,0,6,0,0,16,2,0,3,0,0,0,0,0,0,2,0,1,1,2,0,3,0,4,0,5,3,1,0,0,0,1,1,1,0,6,0,0,6,1,0,0,0,0,0,1,5,1,0,6,2,2,0,6,2,2,2,4,0,0,1,0,3,5,1
0,Applebee's,53711,Madison,WI,43.0523183,-89.4743081,17,Bars,yes,free,yes,full_bar,average,2,casual,no,yes,no,yes,117.1764706,0,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,0,0,1,2,0,0,0,0,1,1,1,0,0,2,2,1,0,0,1,2,0,4,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
0,Taco Mac,28210,Charlotte,NC,35.152861,-80.8398047,263,Bars,yes,free,yes,full_bar,loud,2,casual,outdoor,no,yes,yes,119.0722433,3,2,0,0,6,10,0,7,0,9,5,96,35,14,2,5,9,0,9,5,0,0,0,109,2,3,44,2,0,10,37,1,0,0,6,9,0,4,0,17,2,0,0,17,0,19,0,1,2,3,7,12,9,23,3,0,19,0,17,0,9,21,16,0,1,2,4,8,7,0,155,0,0,14,18,0,18,0,8,1,2,13,0,0,13,7,18,0,10,26,3,23,6,20,1,4,0,18,1,22
0,Denny's,85374,Surprise,AZ,33.65890007,-112.3768676,34,Bars,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,140.2647059,0,1,0,0,1,1,0,2,14,2,0,0,12,0,0,4,0,0,3,0,0,0,0,0,1,5,13,0,1,0,20,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,7,2,0,0,0,1,0,0,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,8,1,0,4,1,0,3,0,4,0,0,0,2,0,1
1,Vincenza's Pizza & Pasta,44115,Cleveland,OH,41.4985022,-81.6887847,69,Bars,no,no,yes,none,average,1,casual,outdoor,no,no,yes,74.84057971,0,0,0,0,3,1,0,2,0,3,1,1,2,8,0,0,2,0,11,0,0,23,0,0,1,7,1,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,1,0,1,0,0,1,0,4,0,0,1,2,0,0,0,5,3,2,1,1,0,1,0,0,1,3,0,0,0,0,4,0,0,0,23,0,0,0,0,0,0,4,3,2,0,1,1,0,0,0,1,0,1,0,2,2,2
1,Home Plate Grill & Bar,89119,Las Vegas,NV,36.0572932,-115.1755613,56,Fast Food,yes,free,yes,full_bar,average,2,casual,no,yes,no,yes,91.21428571,0,0,0,0,4,2,0,0,3,6,5,1,0,5,0,2,1,0,4,1,0,1,2,1,1,0,9,1,0,0,7,0,0,0,1,2,0,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,4,1,0,2,0,1,1,6,2,1,0,0,0,0,0,1,1,5,0,0,2,0,0,0,0,0,0,2,2,2,0,8,2,1,0,2,3,0,0,0,4,1,8,0,11,0,3
0,Iron Creek Bar Grille,15031,Cuddy,PA,40.3481607,-80.1554604,5,Pizza,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,58.4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,Hot Head Burritos,44124,Mayfield Heights,OH,41.52644459,-81.43775247,42,Mexican,yes,free,yes,none,average,1,casual,no,no,yes,yes,97.78571429,0,0,0,0,0,7,0,0,0,1,3,3,2,2,4,0,0,0,5,1,0,0,0,3,1,3,4,2,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,7,0,6,16,1,0,0,2,0,2,0,0,2,0,0,3,0,0,0,0,3,0,0,0,2,4,0,1,0,3,0,1,0,0,0,2,1,0,0,0,4,1,6,1,1,0,9,0,2,0,2
1,Swensons Drive-In Restaurants,44224,Stow,OH,41.1549076,-81.4009335,67,Breakfast & Brunch,yes,no,yes,none,quiet,1,casual,outdoor,no,yes,yes,84.53731343,0,7,0,0,3,5,0,1,0,1,2,2,0,3,0,1,3,0,5,2,0,0,0,0,1,0,3,2,0,0,1,0,0,1,5,1,0,1,0,0,8,0,0,0,1,0,0,0,3,0,2,0,0,0,1,0,8,0,5,0,4,2,0,0,3,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,3,1,2,1,1,0,2,0,4,0,1
1,Roma Italian Restaurant and Pizzeria,15237,Pittsburgh,PA,40.5583596,-80.0395939,17,Pizza,yes,free,yes,full_bar,average,2,casual,outdoor,yes,no,yes,74.64705882,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,2,2,0,2,0,3,0,0,0,1,2,1
0,Federico's Mexican Food,85339,Phoenix,AZ,33.377586,-112.133752,25,Bars,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,82.96,0,0,0,0,2,0,0,0,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0,12,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0
1,Abarrotes El Primo,53590,Sun Prairie,WI,43.1830931,-89.21342812,3,Chinese,yes,no,yes,none,average,1,casual,no,no,no,yes,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,The Bread Company,61801,Urbana,IL,40.1066554,-88.2236278,105,Coffee & Tea,yes,free,yes,beer_and_wine,average,2,casual,outdoor,yes,yes,no,140.2952381,22,29,1,2,8,9,0,127,2,9,8,9,3,6,0,8,2,0,5,1,1,11,13,0,1,11,8,9,0,2,16,2,0,0,4,4,0,3,0,3,7,3,2,3,1,3,0,0,0,2,5,0,1,4,3,0,5,0,17,2,7,10,4,0,9,3,7,9,4,0,0,0,0,13,1,2,4,10,0,5,5,7,8,0,5,2,1,4,5,10,1,1,4,3,5,9,0,12,0,2
1,The Loop,44113,Cleveland,OH,41.482357,-81.6895386,122,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,yes,yes,99.29508197,2,2,0,0,4,6,0,0,2,2,2,41,0,17,0,0,2,0,15,0,6,0,1,0,2,0,2,4,2,0,0,2,0,0,7,3,0,28,0,0,0,0,0,41,1,0,0,59,2,1,8,0,0,2,1,1,12,0,10,0,14,6,1,0,0,25,7,3,3,0,0,0,0,11,0,2,2,0,0,0,0,0,7,0,8,0,18,2,7,3,2,15,7,0,0,4,0,6,0,5
0,Domino's Pizza,85381,Peoria,AZ,33.59604961,-112.218935,12,Mexican,no,free,yes,none,average,1,casual,no,no,no,yes,56.58333333,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,Panda Express,89109,Las Vegas,NV,36.1193098,-115.1717702,7,Chinese,yes,no,yes,none,average,1,casual,no,no,no,yes,97.71428571,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
1,NYPD Pizza,85003,Phoenix,AZ,33.4660623,-112.0823273,111,Fast Food,yes,no,yes,full_bar,average,2,casual,no,no,yes,yes,97.95495495,0,0,0,0,12,1,0,2,1,9,6,2,19,3,2,3,4,0,5,0,0,21,0,1,2,0,7,3,10,1,9,1,0,0,3,5,0,2,0,3,3,0,0,6,0,5,1,0,1,0,3,0,0,15,0,0,1,0,3,1,9,2,3,0,7,2,1,1,1,0,19,0,0,4,0,1,3,4,0,3,1,1,1,0,7,11,2,1,3,7,1,8,1,16,0,4,0,5,33,6
0,Applebee's,28273,Charlotte,NC,35.138729,-80.9364581,30,Bakeries,yes,no,yes,full_bar,loud,2,casual,no,no,no,yes,94.3,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,2,0,0,1,0,0,0,0,0,2,4,0,0,0,6,0,0,0,1,0,0,0,0,5,2,0,0,1,0,2,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,2,2,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,3,0,1,0,1,0,0
1,Veganbites Bakery & Espresso,89123,Las Vegas,NV,36.0290481,-115.1149271,80,Chinese,yes,free,yes,none,quiet,1,casual,no,no,yes,yes,88.35,0,48,0,0,3,13,0,6,0,6,10,3,1,0,3,4,4,0,14,0,2,0,0,0,0,0,3,1,1,0,0,2,0,0,10,4,0,3,0,0,0,0,0,2,20,0,0,3,0,1,4,0,0,1,4,0,2,1,6,0,5,1,1,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,61,8,0,0,0,1,0,0,4,1,2,1,38,1,1,0,15,0,5,2,6
1,Alexander's Italian Bistro,15224,Pittsburgh,PA,40.458394,-79.9436629,101,Chinese,yes,free,yes,full_bar,average,2,casual,no,yes,yes,yes,146.950495,25,2,0,0,10,9,0,47,0,11,7,4,21,8,0,19,5,0,6,0,0,0,0,0,4,24,10,7,0,5,22,1,0,0,3,13,0,4,0,8,16,2,0,2,1,4,0,0,1,13,2,0,6,3,1,20,4,0,11,118,14,17,5,0,4,0,1,4,2,3,0,0,0,14,0,0,3,86,0,5,3,6,4,0,10,5,3,4,11,4,4,10,3,6,1,6,0,7,0,10
0,Culver's,85051,Phoenix,AZ,33.5799631,-112.1214539,82,Sandwiches,yes,free,yes,none,average,1,casual,outdoor,no,yes,yes,89.18292683,0,8,0,0,1,3,0,0,0,2,1,4,9,0,0,1,1,0,3,1,0,0,0,0,2,0,6,1,3,0,0,4,0,0,0,0,0,0,0,1,4,0,0,3,0,1,1,0,3,13,0,0,1,0,0,0,3,0,1,0,2,4,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,7,0,0,0,2,4,3,0,2,1,0,2,0,4,0,1,0,2,0,1
0,Domino's Pizza,44224,Stow,OH,41.199695,-81.439738,5,Italian,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,127.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
1,YC's Mongolian Grill,85284,Tempe,AZ,33.349611,-111.949162,135,Bakeries,yes,no,yes,none,average,2,casual,outdoor,no,yes,yes,122.6222222,1,4,1,0,1,9,3,2,0,7,4,19,6,3,1,6,3,0,20,26,0,0,0,2,1,7,11,1,3,43,4,10,0,0,4,3,0,1,0,2,4,3,0,5,0,1,0,1,0,16,3,0,11,0,2,0,8,0,14,0,7,10,1,0,32,5,0,0,2,7,0,1,0,12,7,0,0,0,1,0,5,0,0,0,3,22,0,1,0,14,6,17,4,6,0,12,0,3,0,16
1,Kung Foo Noodle,28078,Huntersville,NC,35.446553,-80.879669,95,Chinese,yes,no,yes,beer_and_wine,average,2,casual,no,yes,yes,yes,96.72631579,1,0,1,0,6,9,14,0,0,7,10,2,3,11,0,0,7,38,3,2,0,0,0,1,2,10,2,6,0,18,5,6,0,0,6,8,1,1,0,0,12,2,0,3,0,0,0,0,0,2,1,0,16,1,4,0,4,0,9,0,2,2,3,0,1,2,0,3,0,26,32,0,0,9,0,21,0,0,1,1,4,0,1,0,5,3,2,0,3,6,5,3,4,4,1,4,0,3,0,1
1,MOD Pizza,85018,Phoenix,AZ,33.4949808,-111.9898781,84,Burgers,yes,free,yes,beer_and_wine,average,1,casual,outdoor,no,yes,yes,71.86904762,5,0,0,0,6,2,0,1,0,7,3,3,4,2,0,0,4,0,9,2,0,17,0,0,1,0,2,1,0,0,0,4,0,0,5,2,0,1,0,2,0,0,0,2,0,0,0,0,1,0,2,0,1,2,0,0,0,0,3,0,2,2,0,0,3,3,2,1,1,0,0,0,0,12,0,0,0,0,0,0,5,1,0,0,0,2,0,1,0,3,0,13,3,0,0,3,0,4,0,3
1,Grandview Bakery,15211,Pittsburgh,PA,40.4298266,-80.0070131,64,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,128.21875,0,49,1,0,7,19,0,15,3,5,2,15,0,5,1,3,3,0,2,0,8,3,0,0,0,0,3,5,0,0,0,6,0,0,5,3,0,6,0,0,0,0,2,1,76,1,0,7,2,18,3,0,0,1,5,10,9,0,7,1,3,1,2,0,0,0,2,3,0,0,0,0,0,3,1,1,0,0,0,59,3,0,0,0,1,1,1,2,1,5,1,0,1,3,0,3,0,1,0,9
1,Papa Murphy's Take 'N Bake Pizza,85202,Mesa,AZ,33.3775473,-111.877016,16,Sandwiches,yes,no,yes,none,quiet,1,casual,outdoor,no,no,yes,138.3125,0,1,0,0,0,0,0,1,1,3,0,1,2,0,0,0,1,0,3,0,0,4,0,0,1,0,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,1,0,0,0,1
0,Starbucks,89103,Las Vegas,NV,36.1164467,-115.1848942,29,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,61.93103448,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,1,0,3
0,1900 Mexican Grill,28204,Charlotte,NC,35.214165,-80.826742,102,Coffee & Tea,yes,free,yes,full_bar,average,2,casual,outdoor,yes,yes,yes,111.6568627,4,1,0,0,6,4,0,1,0,5,9,7,1,11,16,2,2,0,5,0,0,0,0,6,1,6,15,4,0,22,6,2,0,0,0,11,1,2,0,3,2,0,0,6,0,2,0,1,0,4,4,60,5,5,1,0,3,0,9,0,6,6,4,0,1,1,1,2,0,3,0,0,0,9,35,1,3,0,84,0,2,2,5,0,3,0,4,2,5,6,3,7,1,1,0,4,0,5,0,10
0,Pizza Joe's & Deli,44144,Cleveland,OH,41.4406625,-81.7238373,6,Pizza,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,67.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
1,Starbucks,89139,Las Vegas,NV,36.0412834,-115.1833103,20,Bars,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,66.7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,2,0,0,2,0,3,0,0,0,0,0,2
0,Starbucks,89014,Henderson,NV,36.06610107,-115.0365906,82,Mexican,yes,free,yes,full_bar,average,1,casual,no,no,yes,yes,85.82926829,0,0,0,0,3,1,0,0,1,3,0,0,3,1,0,0,0,0,8,0,3,0,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,6,0,3,0,4,3,0,0,1,1,0,5,0,1,0,5,0,0,0,0,5,0,1,7,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,3,3,0,5,0,3,0,0,0,2,0,1
0,Steenbock's On Orchard,53715,Madison,WI,43.07263769,-89.40739609,46,Sandwiches,yes,free,yes,full_bar,quiet,3,dressy,no,yes,yes,no,167.173913,18,9,0,0,5,6,0,10,0,4,6,3,1,5,0,4,1,0,1,0,0,1,0,0,4,14,4,3,0,0,6,4,0,0,1,2,0,4,0,2,5,5,2,2,0,1,0,0,2,8,2,0,3,1,0,0,1,0,0,0,9,4,0,0,3,0,2,3,0,4,0,4,6,7,0,0,0,0,0,9,2,2,4,0,3,2,0,1,3,5,1,0,0,2,3,4,0,3,0,3
0,Streets of New York,85310,Fountain Hills,AZ,33.5726688,-111.7158073,26,Breakfast & Brunch,yes,free,yes,beer_and_wine,average,2,casual,outdoor,yes,yes,yes,105.2307692,0,0,0,0,0,0,0,5,0,3,2,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,3,3,0,0,2,0,0,0,1,1,0,3,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,2,1,0,2,0,1,1,3,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,7,0,1,0,1,0,0,3,1,1,1,1,1,1,4,0,2,0,0,0,2,3,0
1,Uncle Als Pizza,44138,Olmsted Falls,OH,41.3719923,-81.9426659,8,Pizza,yes,free,yes,none,quiet,2,casual,outdoor,no,no,yes,62.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
